array_type,time,element_size,checksum
MSarray_4, 0.072228, 864, 549770476255
geo, 0.153344, 880, 549770476255
mono, 0.150448, 880, 549770476255
sliced, 0.157930, 880, 549770476255
SQ, 0.156316, 880, 549770476255
HAT, 0.110600, 880, 549770476255
MSarray_2, 0.053462, 880, 549770476255
MSarray_3, 0.066696, 880, 549770476255
MSarray_4, 0.074408, 880, 549770476255
geo, 0.158709, 896, 549770476255
mono, 0.159137, 896, 549770476255
sliced, 0.153704, 896, 549770476255
SQ, 0.159392, 896, 549770476255
HAT, 0.110480, 896, 549770476255
MSarray_2, 0.054860, 896, 549770476255
MSarray_3, 0.066148, 896, 549770476255
MSarray_4, 0.075176, 896, 549770476255
geo, 0.157275, 912, 549770476255
mono, 0.148916, 912, 549770476255
sliced, 0.150683, 912, 549770476255
SQ, 0.158290, 912, 549770476255
HAT, 0.110969, 912, 549770476255
MSarray_2, 0.054236, 912, 549770476255
MSarray_3, 0.067762, 912, 549770476255
MSarray_4, 0.078268, 912, 549770476255
geo, 0.164070, 928, 549770476255
mono, 0.165920, 928, 549770476255
sliced, 0.161432, 928, 549770476255
SQ, 0.161831, 928, 549770476255
HAT, 0.112080, 928, 549770476255
MSarray_2, 0.054968, 928, 549770476255
MSarray_3, 0.069004, 928, 549770476255
MSarray_4, 0.079014, 928, 549770476255
geo, 0.154494, 944, 549770476255
mono, 0.164521, 944, 549770476255
sliced, 0.166841, 944, 549770476255
SQ, 0.163574, 944, 549770476255
HAT, 0.119873, 944, 549770476255
MSarray_2, 0.057761, 944, 549770476255
MSarray_3, 0.069582, 944, 549770476255
MSarray_4, 0.082019, 944, 549770476255
geo, 0.165632, 960, 549770476255
mono, 0.167489, 960, 549770476255
sliced, 0.165569, 960, 549770476255
SQ, 0.169646, 960, 549770476255
HAT, 0.121869, 960, 549770476255
MSarray_2, 0.055435, 960, 549770476255
MSarray_3, 0.070300, 960, 549770476255
MSarray_4, 0.085081, 960, 549770476255
geo, 0.154711, 976, 549770476255
mono, 0.170971, 976, 549770476255
sliced, 0.170957, 976, 549770476255
SQ, 0.172553, 976, 549770476255
HAT, 0.123350, 976, 549770476255
MSarray_2, 0.056157, 976, 549770476255
MSarray_3, 0.070992, 976, 549770476255
MSarray_4, 0.086088, 976, 549770476255
geo, 0.172010, 992, 549770476255
mono, 0.174513, 992, 549770476255
sliced, 0.167711, 992, 549770476255
SQ, 0.174930, 992, 549770476255
HAT, 0.122267, 992, 549770476255
MSarray_2, 0.059550, 992, 549770476255
MSarray_3, 0.071990, 992, 549770476255
MSarray_4, 0.086823, 992, 549770476255
geo, 0.174221, 1008, 549770476255
mono, 0.175819, 1008, 549770476255
sliced, 0.172694, 1008, 549770476255
SQ, 0.174507, 1008, 549770476255
HAT, 0.125568, 1008, 549770476255
MSarray_2, 0.057466, 1008, 549770476255
MSarray_3, 0.070723, 1008, 549770476255
MSarray_4, 0.090433, 1008, 549770476255
geo, 0.173357, 1024, 549770476255
mono, 0.176534, 1024, 549770476255
sliced, 0.177684, 1024, 549770476255
SQ, 0.175488, 1024, 549770476255
HAT, 0.123098, 1024, 549770476255
MSarray_2, 0.058565, 1024, 549770476255
MSarray_3, 0.069641, 1024, 549770476255
MSarray_4, 0.092331, 1024, 549770476255
geo, 0.177814, 1040, 549770476255
mono, 0.173808, 1040, 549770476255
sliced, 0.169576, 1040, 549770476255
SQ, 0.169086, 1040, 549770476255
HAT, 0.123091, 1040, 549770476255
MSarray_2, 0.058059, 1040, 549770476255
MSarray_3, 0.074628, 1040, 549770476255
MSarray_4, 0.097547, 1040, 549770476255
geo, 0.180227, 1056, 549770476255
mono, 0.183837, 1056, 549770476255
sliced, 0.179822, 1056, 549770476255
SQ, 0.181512, 1056, 549770476255
HAT, 0.128736, 1056, 549770476255
MSarray_2, 0.061321, 1056, 549770476255
MSarray_3, 0.073433, 1056, 549770476255
MSarray_4, 0.101238, 1056, 549770476255
geo, 0.180616, 1072, 549770476255
mono, 0.189034, 1072, 549770476255
sliced, 0.187417, 1072, 549770476255
SQ, 0.188281, 1072, 549770476255
HAT, 0.131084, 1072, 549770476255
MSarray_2, 0.062443, 1072, 549770476255
MSarray_3, 0.077514, 1072, 549770476255
MSarray_4, 0.102593, 1072, 549770476255
geo, 0.188970, 1088, 549770476255
mono, 0.189544, 1088, 549770476255
sliced, 0.186528, 1088, 549770476255
SQ, 0.190502, 1088, 549770476255
HAT, 0.130554, 1088, 549770476255
MSarray_2, 0.059893, 1088, 549770476255
MSarray_3, 0.075279, 1088, 549770476255
MSarray_4, 0.102885, 1088, 549770476255
geo, 0.189704, 1104, 549770476255
mono, 0.157358, 1104, 549770476255
sliced, 0.158354, 1104, 549770476255
SQ, 0.162381, 1104, 549770476255
HAT, 0.139229, 1104, 549770476255
MSarray_2, 0.063380, 1104, 549770476255
MSarray_3, 0.081633, 1104, 549770476255
MSarray_4, 0.106128, 1104, 549770476255
geo, 0.188221, 1120, 549770476255
mono, 0.191420, 1120, 549770476255
sliced, 0.189116, 1120, 549770476255
SQ, 0.190812, 1120, 549770476255
HAT, 0.138304, 1120, 549770476255
MSarray_2, 0.063144, 1120, 549770476255
MSarray_3, 0.081251, 1120, 549770476255
MSarray_4, 0.108520, 1120, 549770476255
geo, 0.199581, 1136, 549770476255
mono, 0.196937, 1136, 549770476255
sliced, 0.197789, 1136, 549770476255
SQ, 0.185599, 1136, 549770476255
HAT, 0.145132, 1136, 549770476255
MSarray_2, 0.062800, 1136, 549770476255
MSarray_3, 0.086162, 1136, 549770476255
MSarray_4, 0.108305, 1136, 549770476255
geo, 0.199378, 1152, 549770476255
mono, 0.203364, 1152, 549770476255
sliced, 0.196343, 1152, 549770476255
SQ, 0.199675, 1152, 549770476255
HAT, 0.140285, 1152, 549770476255
MSarray_2, 0.064862, 1152, 549770476255
MSarray_3, 0.087769, 1152, 549770476255
MSarray_4, 0.108974, 1152, 549770476255
geo, 0.197571, 1168, 549770476255
mono, 0.190333, 1168, 549770476255
sliced, 0.192880, 1168, 549770476255
SQ, 0.199530, 1168, 549770476255
HAT, 0.148091, 1168, 549770476255
MSarray_2, 0.064361, 1168, 549770476255
MSarray_3, 0.086825, 1168, 549770476255
MSarray_4, 0.110491, 1168, 549770476255
geo, 0.205557, 1184, 549770476255
mono, 0.204793, 1184, 549770476255
sliced, 0.201352, 1184, 549770476255
SQ, 0.187632, 1184, 549770476255
HAT, 0.148147, 1184, 549770476255
MSarray_2, 0.065085, 1184, 549770476255
MSarray_3, 0.089569, 1184, 549770476255
MSarray_4, 0.112148, 1184, 549770476255
geo, 0.210685, 1200, 549770476255
mono, 0.209302, 1200, 549770476255
sliced, 0.194928, 1200, 549770476255
SQ, 0.210957, 1200, 549770476255
HAT, 0.156804, 1200, 549770476255
MSarray_2, 0.067801, 1200, 549770476255
MSarray_3, 0.090699, 1200, 549770476255
MSarray_4, 0.113357, 1200, 549770476255
geo, 0.208487, 1216, 549770476255
mono, 0.203645, 1216, 549770476255
sliced, 0.212992, 1216, 549770476255
SQ, 0.202206, 1216, 549770476255
HAT, 0.155442, 1216, 549770476255
MSarray_2, 0.067120, 1216, 549770476255
MSarray_3, 0.092756, 1216, 549770476255
MSarray_4, 0.112625, 1216, 549770476255
geo, 0.200410, 1232, 549770476255
mono, 0.217088, 1232, 549770476255
sliced, 0.216507, 1232, 549770476255
SQ, 0.212139, 1232, 549770476255
HAT, 0.152726, 1232, 549770476255
MSarray_2, 0.068558, 1232, 549770476255
MSarray_3, 0.093141, 1232, 549770476255
MSarray_4, 0.115450, 1232, 549770476255
geo, 0.202977, 1248, 549770476255
mono, 0.221299, 1248, 549770476255
sliced, 0.213351, 1248, 549770476255
SQ, 0.214315, 1248, 549770476255
HAT, 0.157899, 1248, 549770476255
MSarray_2, 0.068327, 1248, 549770476255
MSarray_3, 0.095077, 1248, 549770476255
MSarray_4, 0.117945, 1248, 549770476255
geo, 0.215908, 1264, 549770476255
mono, 0.216016, 1264, 549770476255
sliced, 0.219710, 1264, 549770476255
SQ, 0.219394, 1264, 549770476255
HAT, 0.162240, 1264, 549770476255
MSarray_2, 0.070110, 1264, 549770476255
MSarray_3, 0.095874, 1264, 549770476255
MSarray_4, 0.117529, 1264, 549770476255
geo, 0.215920, 1280, 549770476255
mono, 0.218788, 1280, 549770476255
sliced, 0.215027, 1280, 549770476255
SQ, 0.219105, 1280, 549770476255
HAT, 0.162121, 1280, 549770476255
MSarray_2, 0.068447, 1280, 549770476255
MSarray_3, 0.095741, 1280, 549770476255
MSarray_4, 0.120094, 1280, 549770476255
geo, 0.223464, 1296, 549770476255
mono, 0.221206, 1296, 549770476255
sliced, 0.226950, 1296, 549770476255
SQ, 0.225747, 1296, 549770476255
HAT, 0.170112, 1296, 549770476255
MSarray_2, 0.070278, 1296, 549770476255
MSarray_3, 0.097641, 1296, 549770476255
MSarray_4, 0.119705, 1296, 549770476255
geo, 0.224049, 1312, 549770476255
mono, 0.225731, 1312, 549770476255
sliced, 0.220594, 1312, 549770476255
SQ, 0.218271, 1312, 549770476255
HAT, 0.170950, 1312, 549770476255
MSarray_2, 0.071124, 1312, 549770476255
MSarray_3, 0.099260, 1312, 549770476255
MSarray_4, 0.124349, 1312, 549770476255
geo, 0.230844, 1328, 549770476255
mono, 0.227403, 1328, 549770476255
sliced, 0.209492, 1328, 549770476255
SQ, 0.231395, 1328, 549770476255
HAT, 0.175926, 1328, 549770476255
MSarray_2, 0.070970, 1328, 549770476255
MSarray_3, 0.101122, 1328, 549770476255
MSarray_4, 0.123525, 1328, 549770476255
geo, 0.229390, 1344, 549770476255
mono, 0.226348, 1344, 549770476255
sliced, 0.227077, 1344, 549770476255
SQ, 0.231713, 1344, 549770476255
HAT, 0.177323, 1344, 549770476255
MSarray_2, 0.071231, 1344, 549770476255
MSarray_3, 0.102743, 1344, 549770476255
MSarray_4, 0.124674, 1344, 549770476255
geo, 0.232665, 1360, 549770476255
mono, 0.236722, 1360, 549770476255
sliced, 0.233081, 1360, 549770476255
SQ, 0.235668, 1360, 549770476255
HAT, 0.175393, 1360, 549770476255
MSarray_2, 0.072419, 1360, 549770476255
MSarray_3, 0.104831, 1360, 549770476255
MSarray_4, 0.124759, 1360, 549770476255
geo, 0.233959, 1376, 549770476255
mono, 0.240275, 1376, 549770476255
sliced, 0.233463, 1376, 549770476255
SQ, 0.233376, 1376, 549770476255
HAT, 0.178601, 1376, 549770476255
MSarray_2, 0.073242, 1376, 549770476255
MSarray_3, 0.104895, 1376, 549770476255
MSarray_4, 0.126392, 1376, 549770476255
geo, 0.237996, 1392, 549770476255
mono, 0.240889, 1392, 549770476255
sliced, 0.237915, 1392, 549770476255
SQ, 0.239083, 1392, 549770476255
HAT, 0.183664, 1392, 549770476255
MSarray_2, 0.073937, 1392, 549770476255
MSarray_3, 0.107777, 1392, 549770476255
MSarray_4, 0.130426, 1392, 549770476255
geo, 0.240219, 1408, 549770476255
mono, 0.245789, 1408, 549770476255
sliced, 0.235249, 1408, 549770476255
SQ, 0.232002, 1408, 549770476255
HAT, 0.185088, 1408, 549770476255
MSarray_2, 0.073386, 1408, 549770476255
MSarray_3, 0.106250, 1408, 549770476255
MSarray_4, 0.129648, 1408, 549770476255
geo, 0.245390, 1424, 549770476255
mono, 0.241243, 1424, 549770476255
sliced, 0.237945, 1424, 549770476255
SQ, 0.234359, 1424, 549770476255
HAT, 0.181444, 1424, 549770476255
MSarray_2, 0.074899, 1424, 549770476255
MSarray_3, 0.107256, 1424, 549770476255
MSarray_4, 0.134426, 1424, 549770476255
geo, 0.243566, 1440, 549770476255
mono, 0.250456, 1440, 549770476255
sliced, 0.245461, 1440, 549770476255
SQ, 0.244407, 1440, 549770476255
HAT, 0.178760, 1440, 549770476255
MSarray_2, 0.075923, 1440, 549770476255
MSarray_3, 0.109160, 1440, 549770476255
MSarray_4, 0.134410, 1440, 549770476255
geo, 0.252430, 1456, 549770476255
mono, 0.245010, 1456, 549770476255
sliced, 0.247523, 1456, 549770476255
SQ, 0.248513, 1456, 549770476255
HAT, 0.200070, 1456, 549770476255
MSarray_2, 0.076697, 1456, 549770476255
MSarray_3, 0.111781, 1456, 549770476255
MSarray_4, 0.135598, 1456, 549770476255
geo, 0.253573, 1472, 549770476255
mono, 0.249600, 1472, 549770476255
sliced, 0.250584, 1472, 549770476255
SQ, 0.252008, 1472, 549770476255
HAT, 0.193147, 1472, 549770476255
MSarray_2, 0.076277, 1472, 549770476255
MSarray_3, 0.109133, 1472, 549770476255
MSarray_4, 0.136770, 1472, 549770476255
geo, 0.258409, 1488, 549770476255
mono, 0.255852, 1488, 549770476255
sliced, 0.254185, 1488, 549770476255
SQ, 0.242985, 1488, 549770476255
HAT, 0.196612, 1488, 549770476255
MSarray_2, 0.078409, 1488, 549770476255
MSarray_3, 0.112771, 1488, 549770476255
MSarray_4, 0.136420, 1488, 549770476255
geo, 0.244767, 1504, 549770476255
mono, 0.247192, 1504, 549770476255
sliced, 0.255108, 1504, 549770476255
SQ, 0.259362, 1504, 549770476255
HAT, 0.197023, 1504, 549770476255
MSarray_2, 0.078837, 1504, 549770476255
MSarray_3, 0.112443, 1504, 549770476255
MSarray_4, 0.140156, 1504, 549770476255
geo, 0.260443, 1520, 549770476255
mono, 0.260199, 1520, 549770476255
sliced, 0.256327, 1520, 549770476255
SQ, 0.261711, 1520, 549770476255
HAT, 0.203092, 1520, 549770476255
MSarray_2, 0.079509, 1520, 549770476255
MSarray_3, 0.114735, 1520, 549770476255
MSarray_4, 0.140687, 1520, 549770476255
geo, 0.266040, 1536, 549770476255
mono, 0.262308, 1536, 549770476255
sliced, 0.258788, 1536, 549770476255
SQ, 0.263831, 1536, 549770476255
HAT, 0.196387, 1536, 549770476255
MSarray_2, 0.083352, 1536, 549770476255
MSarray_3, 0.114206, 1536, 549770476255
MSarray_4, 0.151623, 1536, 549770476255
geo, 0.266836, 1552, 549770476255
mono, 0.265222, 1552, 549770476255
sliced, 0.258825, 1552, 549770476255
SQ, 0.263513, 1552, 549770476255
HAT, 0.206395, 1552, 549770476255
MSarray_2, 0.080899, 1552, 549770476255
MSarray_3, 0.116932, 1552, 549770476255
MSarray_4, 0.144269, 1552, 549770476255
geo, 0.254124, 1568, 549770476255
mono, 0.256203, 1568, 549770476255
sliced, 0.254299, 1568, 549770476255
SQ, 0.267374, 1568, 549770476255
HAT, 0.205010, 1568, 549770476255
MSarray_2, 0.082431, 1568, 549770476255
MSarray_3, 0.118281, 1568, 549770476255
MSarray_4, 0.149138, 1568, 549770476255
geo, 0.261609, 1584, 549770476255
mono, 0.272675, 1584, 549770476255
sliced, 0.271208, 1584, 549770476255
SQ, 0.271205, 1584, 549770476255
HAT, 0.207060, 1584, 549770476255
MSarray_2, 0.083959, 1584, 549770476255
MSarray_3, 0.119473, 1584, 549770476255
MSarray_4, 0.162357, 1584, 549770476255
geo, 0.271956, 1600, 549770476255
mono, 0.275645, 1600, 549770476255
sliced, 0.267710, 1600, 549770476255
SQ, 0.272577, 1600, 549770476255
HAT, 0.209455, 1600, 549770476255
MSarray_2, 0.083761, 1600, 549770476255
MSarray_3, 0.122351, 1600, 549770476255
MSarray_4, 0.172163, 1600, 549770476255
geo, 0.278043, 1616, 549770476255
mono, 0.277276, 1616, 549770476255
sliced, 0.277128, 1616, 549770476255
SQ, 0.278803, 1616, 549770476255
HAT, 0.214694, 1616, 549770476255
MSarray_2, 0.085518, 1616, 549770476255
MSarray_3, 0.133931, 1616, 549770476255
MSarray_4, 0.177391, 1616, 549770476255
geo, 0.278445, 1632, 549770476255
mono, 0.275408, 1632, 549770476255
sliced, 0.275661, 1632, 549770476255
SQ, 0.278780, 1632, 549770476255
HAT, 0.217747, 1632, 549770476255
MSarray_2, 0.086062, 1632, 549770476255
MSarray_3, 0.139415, 1632, 549770476255
MSarray_4, 0.193317, 1632, 549770476255
geo, 0.282009, 1648, 549770476255
mono, 0.278491, 1648, 549770476255
sliced, 0.278607, 1648, 549770476255
SQ, 0.286861, 1648, 549770476255
HAT, 0.216457, 1648, 549770476255
MSarray_2, 0.096996, 1648, 549770476255
MSarray_3, 0.136727, 1648, 549770476255
MSarray_4, 0.204513, 1648, 549770476255
geo, 0.283728, 1664, 549770476255
mono, 0.281959, 1664, 549770476255
sliced, 0.281471, 1664, 549770476255
SQ, 0.284530, 1664, 549770476255
HAT, 0.222251, 1664, 549770476255
MSarray_2, 0.087218, 1664, 549770476255
MSarray_3, 0.137531, 1664, 549770476255
MSarray_4, 0.203832, 1664, 549770476255
geo, 0.285590, 1680, 549770476255
mono, 0.285675, 1680, 549770476255
sliced, 0.284820, 1680, 549770476255
SQ, 0.287634, 1680, 549770476255
HAT, 0.220711, 1680, 549770476255
MSarray_2, 0.087953, 1680, 549770476255
MSarray_3, 0.144124, 1680, 549770476255
MSarray_4, 0.205324, 1680, 549770476255
geo, 0.287078, 1696, 549770476255
mono, 0.288622, 1696, 549770476255
sliced, 0.292826, 1696, 549770476255
SQ, 0.286766, 1696, 549770476255
HAT, 0.213784, 1696, 549770476255
MSarray_2, 0.089909, 1696, 549770476255
MSarray_3, 0.144491, 1696, 549770476255
MSarray_4, 0.209227, 1696, 549770476255
geo, 0.290863, 1712, 549770476255
mono, 0.288489, 1712, 549770476255
sliced, 0.280086, 1712, 549770476255
SQ, 0.286753, 1712, 549770476255
HAT, 0.227042, 1712, 549770476255
MSarray_2, 0.090758, 1712, 549770476255
MSarray_3, 0.145273, 1712, 549770476255
MSarray_4, 0.355369, 1712, 549770476255
geo, 0.294708, 1728, 549770476255
mono, 0.297606, 1728, 549770476255
sliced, 0.288175, 1728, 549770476255
SQ, 0.293737, 1728, 549770476255
HAT, 0.228568, 1728, 549770476255
MSarray_2, 0.090492, 1728, 549770476255
MSarray_3, 0.128730, 1728, 549770476255
MSarray_4, 0.256555, 1728, 549770476255
geo, 0.293451, 1744, 549770476255
mono, 0.292756, 1744, 549770476255
sliced, 0.290292, 1744, 549770476255
SQ, 0.297688, 1744, 549770476255
HAT, 0.228040, 1744, 549770476255
MSarray_2, 0.092783, 1744, 549770476255
MSarray_3, 0.128868, 1744, 549770476255
MSarray_4, 0.354694, 1744, 549770476255
geo, 0.295402, 1760, 549770476255
mono, 0.295774, 1760, 549770476255
sliced, 0.297542, 1760, 549770476255
SQ, 0.293268, 1760, 549770476255
HAT, 0.233840, 1760, 549770476255
MSarray_2, 0.094112, 1760, 549770476255
MSarray_3, 0.125908, 1760, 549770476255
MSarray_4, 0.201115, 1760, 549770476255
geo, 0.302828, 1776, 549770476255
mono, 0.301228, 1776, 549770476255
sliced, 0.305013, 1776, 549770476255
SQ, 0.305007, 1776, 549770476255
HAT, 0.242349, 1776, 549770476255
MSarray_2, 0.094525, 1776, 549770476255
MSarray_3, 0.138269, 1776, 549770476255
MSarray_4, 0.200482, 1776, 549770476255
geo, 0.302237, 1792, 549770476255
mono, 0.308679, 1792, 549770476255
sliced, 0.300935, 1792, 549770476255
SQ, 0.303138, 1792, 549770476255
HAT, 0.241025, 1792, 549770476255
MSarray_2, 0.095116, 1792, 549770476255
MSarray_3, 0.139229, 1792, 549770476255
MSarray_4, 0.323475, 1792, 549770476255
geo, 0.304872, 1808, 549770476255
mono, 0.301879, 1808, 549770476255
sliced, 0.303309, 1808, 549770476255
SQ, 0.307451, 1808, 549770476255
HAT, 0.237257, 1808, 549770476255
MSarray_2, 0.096346, 1808, 549770476255
MSarray_3, 0.128939, 1808, 549770476255
MSarray_4, 0.189562, 1808, 549770476255
geo, 0.309549, 1824, 549770476255
mono, 0.317222, 1824, 549770476255
sliced, 0.307641, 1824, 549770476255
SQ, 0.307070, 1824, 549770476255
HAT, 0.244685, 1824, 549770476255
MSarray_2, 0.111453, 1824, 549770476255
MSarray_3, 0.141567, 1824, 549770476255
MSarray_4, 0.188167, 1824, 549770476255
geo, 0.312717, 1840, 549770476255
mono, 0.311056, 1840, 549770476255
sliced, 0.309989, 1840, 549770476255
SQ, 0.312391, 1840, 549770476255
HAT, 0.244577, 1840, 549770476255
MSarray_2, 0.098988, 1840, 549770476255
MSarray_3, 0.139875, 1840, 549770476255
MSarray_4, 0.311599, 1840, 549770476255
geo, 0.316708, 1856, 549770476255
mono, 0.312084, 1856, 549770476255
sliced, 0.307653, 1856, 549770476255
SQ, 0.314203, 1856, 549770476255
HAT, 0.238703, 1856, 549770476255
MSarray_2, 0.104642, 1856, 549770476255
MSarray_3, 0.138055, 1856, 549770476255
MSarray_4, 0.273340, 1856, 549770476255
geo, 0.316689, 1872, 549770476255
mono, 0.317201, 1872, 549770476255
sliced, 0.314787, 1872, 549770476255
SQ, 0.310386, 1872, 549770476255
HAT, 0.249801, 1872, 549770476255
MSarray_2, 0.099090, 1872, 549770476255
MSarray_3, 0.138767, 1872, 549770476255
MSarray_4, 0.339060, 1872, 549770476255
geo, 0.314421, 1888, 549770476255
mono, 0.318753, 1888, 549770476255
sliced, 0.318544, 1888, 549770476255
SQ, 0.315436, 1888, 549770476255
HAT, 0.251616, 1888, 549770476255
MSarray_2, 0.102133, 1888, 549770476255
MSarray_3, 0.142662, 1888, 549770476255
MSarray_4, 0.353017, 1888, 549770476255
geo, 0.315039, 1904, 549770476255
mono, 0.322068, 1904, 549770476255
sliced, 0.322782, 1904, 549770476255
SQ, 0.321750, 1904, 549770476255
HAT, 0.255707, 1904, 549770476255
MSarray_2, 0.100626, 1904, 549770476255
MSarray_3, 0.138424, 1904, 549770476255
MSarray_4, 0.373546, 1904, 549770476255
geo, 0.307969, 1920, 549770476255
mono, 0.310365, 1920, 549770476255
sliced, 0.305823, 1920, 549770476255
SQ, 0.303063, 1920, 549770476255
HAT, 0.254828, 1920, 549770476255
MSarray_2, 0.101053, 1920, 549770476255
MSarray_3, 0.138493, 1920, 549770476255
MSarray_4, 0.381494, 1920, 549770476255
geo, 0.325054, 1936, 549770476255
mono, 0.334827, 1936, 549770476255
sliced, 0.321761, 1936, 549770476255
SQ, 0.322068, 1936, 549770476255
HAT, 0.248955, 1936, 549770476255
MSarray_2, 0.101991, 1936, 549770476255
MSarray_3, 0.139003, 1936, 549770476255
MSarray_4, 0.341491, 1936, 549770476255
geo, 0.324601, 1952, 549770476255
mono, 0.315897, 1952, 549770476255
sliced, 0.326493, 1952, 549770476255
SQ, 0.330676, 1952, 549770476255
HAT, 0.251819, 1952, 549770476255
MSarray_2, 0.103250, 1952, 549770476255
MSarray_3, 0.142775, 1952, 549770476255
MSarray_4, 0.370305, 1952, 549770476255
geo, 0.331443, 1968, 549770476255
mono, 0.331077, 1968, 549770476255
sliced, 0.326803, 1968, 549770476255
SQ, 0.331878, 1968, 549770476255
HAT, 0.265567, 1968, 549770476255
MSarray_2, 0.104067, 1968, 549770476255
MSarray_3, 0.142793, 1968, 549770476255
MSarray_4, 0.373941, 1968, 549770476255
geo, 0.319980, 1984, 549770476255
